nv;Datetime;SOC;SOC_Ep
9761;2024-04-11 16:30:00;57.29999924;101.7647986
9762;2024-04-11 16:45:00;57.29999924;101.7647986
9763;2024-04-11 17:00:00;57.09999847;101.4095973
9764;2024-04-11 17:15:00;56.70000076;100.6992014
9765;2024-04-11 17:30:00;56.29999924;99.98879865
9766;2024-04-11 17:45:00;55.90000153;99.27840271
9767;2024-04-11 18:00:00;55.70000076;98.92320135
9768;2024-04-11 18:15:00;55.29999924;98.21279865
9769;2024-04-11 18:30:00;55.09999847;97.85759729
9770;2024-04-11 18:45:00;54.70000076;97.14720135
9771;2024-04-11 19:00:00;54.29999924;96.43679865
9772;2024-04-11 19:15:00;53.90000153;95.72640271
9773;2024-04-11 19:30:00;53.5;95.016
9774;2024-04-11 19:45:00;53.29999924;94.66079865
9775;2024-04-11 20:00:00;52.90000153;93.95040271
9776;2024-04-11 20:15:00;52.70000076;93.59520135
9777;2024-04-11 20:30:00;52.29999924;92.88479865
9778;2024-04-11 20:45:00;51.90000153;92.17440271
9779;2024-04-11 21:00:00;51.5;91.464
9780;2024-04-11 21:15:00;51.09999847;90.75359729
9781;2024-04-11 21:30:00;50.70000076;90.04320135
9782;2024-04-11 21:45:00;50.29999924;89.33279865
9783;2024-04-11 22:00:00;49.90000153;88.62240271
9784;2024-04-11 22:15:00;49.70000076;88.26720135
9785;2024-04-11 22:30:00;49.29999924;87.55679865
9786;2024-04-11 22:45:00;49.29999924;87.55679865
9787;2024-04-11 23:00:00;48.90000153;86.84640271
9788;2024-04-11 23:15:00;48.40000153;85.95840271
9789;2024-04-11 23:30:00;48;85.248
9790;2024-04-11 23:45:00;47.79999924;84.89279865
9791;2024-04-12 00:00:00;47.40000153;84.18240271
9792;2024-04-12 00:15:00;47;83.472
9793;2024-04-12 00:30:00;46.79999924;83.11679865
9794;2024-04-12 00:45:00;46.40000153;82.40640271
9795;2024-04-12 01:00:00;46;81.696
9796;2024-04-12 01:15:00;45.59999847;80.98559729
9797;2024-04-12 01:30:00;45.40000153;80.63040271
9798;2024-04-12 01:45:00;45;79.92
9799;2024-04-12 02:00:00;44.59999847;79.20959729
9800;2024-04-12 02:15:00;44.40000153;78.85440271
9801;2024-04-12 02:30:00;44;78.144
9802;2024-04-12 02:45:00;43.59999847;77.43359729
9803;2024-04-12 03:00:00;43.20000076;76.72320135
9804;2024-04-12 03:15:00;43;76.368
9805;2024-04-12 03:30:00;42.59999847;75.65759729
9806;2024-04-12 03:45:00;42.09999847;74.76959729
9807;2024-04-12 04:00:00;41.70000076;74.05920135
9808;2024-04-12 04:15:00;41.5;73.704
9809;2024-04-12 04:30:00;41.09999847;72.99359729
9810;2024-04-12 04:45:00;40.70000076;72.28320135
9811;2024-04-12 05:00:00;40.5;71.928
9812;2024-04-12 05:15:00;40.09999847;71.21759729
9813;2024-04-12 05:30:00;39.70000076;70.50720135
9814;2024-04-12 05:45:00;39.29999924;69.79679865
9815;2024-04-12 06:00:00;39.09999847;69.44159729
9816;2024-04-12 06:15:00;38.70000076;68.73120135
9817;2024-04-12 06:30:00;38.5;68.376
9818;2024-04-12 06:45:00;38.09999847;67.66559729
9819;2024-04-12 07:00:00;37.70000076;66.95520135
9820;2024-04-12 07:15:00;37.29999924;66.24479865
9821;2024-04-12 07:30:00;36.90000153;65.53440271
9822;2024-04-12 07:45:00;36.70000076;65.17920135
9823;2024-04-12 08:00:00;36.29999924;64.46879865
9824;2024-04-12 08:15:00;36.09999847;64.11359729
9825;2024-04-12 08:30:00;35.70000076;63.40320135
9826;2024-04-12 08:45:00;35.29999924;62.69279865
9827;2024-04-12 09:00:00;34.90000153;61.98240271
9828;2024-04-12 09:15:00;34.09999847;60.56159729
9829;2024-04-12 09:30:00;30.5;54.168
9830;2024-04-12 09:45:00;25.20000076;44.75520135
9831;2024-04-12 10:00:00;20.60000038;36.58560068
9832;2024-04-12 10:15:00;19.60000038;34.80960068
9833;2024-04-12 10:30:00;19.39999962;34.45439932
9834;2024-04-12 10:45:00;19;33.744
9835;2024-04-12 11:00:00;18.60000038;33.03360068
9836;2024-04-12 11:15:00;18.39999962;32.67839932
9837;2024-04-12 11:30:00;18;31.968
9838;2024-04-12 11:45:00;17.60000038;31.25760068
9839;2024-04-12 12:00:00;17.20000076;30.54720135
9840;2024-04-12 12:15:00;17;30.192
9841;2024-04-12 12:30:00;16.60000038;29.48160068
9842;2024-04-12 12:45:00;16.20000076;28.77120135
9843;2024-04-12 13:00:00;15.80000019;28.06080034
9844;2024-04-12 13:15:00;15.60000038;27.70560068
9845;2024-04-12 13:30:00;15.24821462;27.08082917
9846;2024-04-12 13:45:00;14.80000019;26.28480034
9847;2024-04-12 14:00:00;14.30000019;25.39680034
9848;2024-04-12 14:15:00;13.90000057;24.68640102
9849;2024-04-12 14:30:00;13.5;23.976
9850;2024-04-12 14:45:00;13.30000019;23.62080034
9851;2024-04-12 15:00:00;12.90000057;22.91040102
9852;2024-04-12 15:15:00;12.5;22.2
9853;2024-04-12 15:30:00;12.30000019;21.84480034
9854;2024-04-12 15:45:00;11.90000057;21.13440102
9855;2024-04-12 16:00:00;11.5;20.424
9856;2024-04-12 16:15:00;11.10000038;19.71360068
9857;2024-04-12 16:30:00;10.69999981;19.00319966
9858;2024-04-12 16:45:00;10.5;18.648
9859;2024-04-12 17:00:00;10.10000038;17.93760068
9860;2024-04-12 17:15:00;9.600000381;17.04960068
9861;2024-04-12 17:30:00;11.19999981;19.89119966
9862;2024-04-12 17:45:00;15.19999981;26.99519966
9863;2024-04-12 18:00:00;18.70000076;33.21120135
9864;2024-04-12 18:15:00;18.70000076;33.21120135
9865;2024-04-12 18:30:00;18.5;32.856
9866;2024-04-12 18:45:00;18.29999924;32.50079865
9867;2024-04-12 19:00:00;17.89999962;31.79039932
9868;2024-04-12 19:15:00;17.5;31.08
9869;2024-04-12 19:30:00;17.29999924;30.72479865
9870;2024-04-12 19:45:00;17.10000038;30.36960068
9871;2024-04-12 20:00:00;16.60000038;29.48160068
9872;2024-04-12 20:15:00;16.20000076;28.77120135
9873;2024-04-12 20:30:00;16;28.416
9874;2024-04-12 20:45:00;15.60000038;27.70560068
9875;2024-04-12 21:00:00;15.19999981;26.99519966
9876;2024-04-12 21:15:00;16.29999924;28.94879865
9877;2024-04-12 21:30:00;19.5;34.632
9878;2024-04-12 21:45:00;22.60000038;40.13760068
9879;2024-04-12 22:00:00;23.20000076;41.20320135
9880;2024-04-12 22:15:00;22.79999924;40.49279865
9881;2024-04-12 22:30:00;22.39999962;39.78239932
9882;2024-04-12 22:45:00;22.20000076;39.42720135
9883;2024-04-12 23:00:00;21.79999924;38.71679865
9884;2024-04-12 23:15:00;22;39.072
9885;2024-04-12 23:30:00;23.89999962;42.44639932
9886;2024-04-12 23:45:00;25.5;45.288
9887;2024-04-13 00:00:00;27.10000038;48.12960068
9888;2024-04-13 00:15:00;27.10000038;48.12960068
9889;2024-04-13 00:30:00;27.5;48.84
9890;2024-04-13 00:45:00;27.5;48.84
9891;2024-04-13 01:00:00;27.89999962;49.55039932
9892;2024-04-13 01:15:00;27.89999962;49.55039932
9893;2024-04-13 01:30:00;27.89999962;49.55039932
9894;2024-04-13 01:45:00;27.89999962;49.55039932
9895;2024-04-13 02:00:00;27.89999962;49.55039932
9896;2024-04-13 02:15:00;27.89999962;49.55039932
9897;2024-04-13 02:30:00;27.89999962;49.55039932
9898;2024-04-13 02:45:00;27.89999962;49.55039932
9899;2024-04-13 03:00:00;27.89999962;49.55039932
9900;2024-04-13 03:15:00;27.89999962;49.55039932
9901;2024-04-13 03:30:00;27.89999962;49.55039932
9902;2024-04-13 03:45:00;27.89999962;49.55039932
9903;2024-04-13 04:00:00;27.89999962;49.55039932
9904;2024-04-13 04:15:00;27.89999962;49.55039932
9905;2024-04-13 04:30:00;27.89999962;49.55039932
9906;2024-04-13 04:45:00;27.70000076;49.19520135
9907;2024-04-13 05:00:00;27.70000076;49.19520135
9908;2024-04-13 05:15:00;27.70000076;49.19520135
9909;2024-04-13 05:30:00;27.70000076;49.19520135
9910;2024-04-13 05:45:00;27.70000076;49.19520135
9911;2024-04-13 06:00:00;27.70000076;49.19520135
9912;2024-04-13 06:15:00;27.5;48.84
9913;2024-04-13 06:30:00;27.5;48.84
9914;2024-04-13 06:45:00;27.5;48.84
9915;2024-04-13 07:00:00;27.5;48.84
9916;2024-04-13 07:15:00;28.70000076;50.97120135
9917;2024-04-13 07:30:00;29.10000038;51.68160068
9918;2024-04-13 07:45:00;29.89999962;53.10239932
9919;2024-04-13 08:00:00;30.29999924;53.81279865
9920;2024-04-13 08:15:00;36.5;64.824
9921;2024-04-13 08:30:00;42.20000076;74.94720135
9922;2024-04-13 08:45:00;48.40000153;85.95840271
9923;2024-04-13 09:00:00;54.79999924;97.32479865
9924;2024-04-13 09:15:00;55.90000153;99.27840271
9925;2024-04-13 09:30:00;57.5;102.12
9926;2024-04-13 09:45:00;59.09999847;104.9615973
9927;2024-04-13 10:00:00;59.09999847;104.9615973
9928;2024-04-13 10:15:00;60.29999924;107.0927986
9929;2024-04-13 10:30:00;62.29999924;110.6447986
9930;2024-04-13 10:45:00;64;113.664
9931;2024-04-13 11:00:00;65.80000305;116.8608054
9932;2024-04-13 11:15:00;70.69999695;125.5631946
9933;2024-04-13 11:30:00;76.5;135.864
9934;2024-04-13 11:45:00;82.19999695;145.9871946
9935;2024-04-13 12:00:00;87.90000153;156.1104027
9936;2024-04-13 12:15:00;89.30000305;158.5968054
9937;2024-04-13 12:30:00;90.59999847;160.9055973
9938;2024-04-13 12:45:00;93;165.168
9939;2024-04-13 13:00:00;95.69999695;169.9631946
9940;2024-04-13 13:15:00;99;175.824
9941;2024-04-13 13:30:00;99;175.824
9942;2024-04-13 13:45:00;99.09999847;176.0015973
9943;2024-04-13 14:00:00;98.90000153;175.6464027
9944;2024-04-13 14:15:00;98.90000153;175.6464027
9945;2024-04-13 14:30:00;99.09999847;176.0015973
9946;2024-04-13 14:45:00;99.09999847;176.0015973
9947;2024-04-13 15:00:00;99.09999847;176.0015973
9948;2024-04-13 15:15:00;98.59999847;175.1135973
9949;2024-04-13 15:30:00;99.09999847;176.0015973
9950;2024-04-13 15:45:00;99.09999847;176.0015973
9951;2024-04-13 16:00:00;98.80000305;175.4688054
9952;2024-04-13 16:15:00;99.09999847;176.0015973
9953;2024-04-13 16:30:00;98.59999847;175.1135973
9954;2024-04-13 16:45:00;98.59999847;175.1135973
9955;2024-04-13 17:00:00;98.59999847;175.1135973
9956;2024-04-13 17:15:00;98.19999695;174.4031946
9957;2024-04-13 17:30:00;97.80000305;173.6928054
9958;2024-04-13 17:45:00;97.40000153;172.9824027
9959;2024-04-13 18:00:00;97;172.272
9960;2024-04-13 18:15:00;91.40000153;162.3264027
9961;2024-04-13 18:30:00;86.69999695;153.9791946
9962;2024-04-13 18:45:00;80.69999695;143.3231946
9963;2024-04-13 19:00:00;74.09999847;131.6015973
9964;2024-04-13 19:15:00;68;120.768
9965;2024-04-13 19:30:00;61.20000076;108.6912014
9966;2024-04-13 19:45:00;54.59999847;96.96959729
9967;2024-04-13 20:00:00;54;95.904
9968;2024-04-13 20:15:00;47.59999847;84.53759729
9969;2024-04-13 20:30:00;40.79999924;72.46079865
9970;2024-04-13 20:45:00;33.40000153;59.31840271
9971;2024-04-13 21:00:00;25.79999924;45.82079865
9972;2024-04-13 21:15:00;25.39999962;45.11039932
9973;2024-04-13 21:30:00;26;46.176
9974;2024-04-13 21:45:00;26.60000038;47.24160068
9975;2024-04-13 22:00:00;27.39999962;48.66239932
9976;2024-04-13 22:15:00;27.39999962;48.66239932
9977;2024-04-13 22:30:00;27;47.952
9978;2024-04-13 22:45:00;26.60000038;47.24160068
9979;2024-04-13 23:00:00;26.20000076;46.53120135
9980;2024-04-13 23:15:00;26.20000076;46.53120135
9981;2024-04-13 23:30:00;26.60000038;47.24160068
9982;2024-04-13 23:45:00;27;47.952
9983;2024-04-14 00:00:00;27.39999962;48.66239932
9984;2024-04-14 00:15:00;27.39999962;48.66239932
9985;2024-04-14 00:30:00;27;47.952
9986;2024-04-14 00:45:00;26.60000038;47.24160068
9987;2024-04-14 01:00:00;26.20000076;46.53120135
9988;2024-04-14 01:15:00;26.20000076;46.53120135
9989;2024-04-14 01:30:00;26.39999962;46.88639932
9990;2024-04-14 01:45:00;26.79999924;47.59679865
9991;2024-04-14 02:00:00;27.20000076;48.30720135
9992;2024-04-14 02:15:00;27;47.952
9993;2024-04-14 02:30:00;27;47.952
9994;2024-04-14 02:45:00;26.5;47.064
9995;2024-04-14 03:00:00;26.29999924;46.70879865
9996;2024-04-14 03:15:00;26.29999924;46.70879865
9997;2024-04-14 03:30:00;26.5;47.064
9998;2024-04-14 03:45:00;26.70000076;47.41920135
9999;2024-04-14 04:00:00;26.89999962;47.77439932
10000;2024-04-14 04:15:00;26.89999962;47.77439932
10001;2024-04-14 04:30:00;26.70000076;47.41920135
10002;2024-04-14 04:45:00;26.5;47.064
10003;2024-04-14 05:00:00;26.10000038;46.35360068
10004;2024-04-14 05:15:00;25.89999962;45.99839932
10005;2024-04-14 05:30:00;26.5;47.064
10006;2024-04-14 05:45:00;26.89999962;47.77439932
10007;2024-04-14 06:00:00;27.29999924;48.48479865
10008;2024-04-14 06:15:00;27.10000038;48.12960068
10009;2024-04-14 06:30:00;26.89999962;47.77439932
10010;2024-04-14 06:45:00;26.5;47.064
10011;2024-04-14 07:00:00;26.10000038;46.35360068
10012;2024-04-14 07:15:00;26.10000038;46.35360068
10013;2024-04-14 07:30:00;26.5;47.064
10014;2024-04-14 07:45:00;26.89999962;47.77439932
10015;2024-04-14 08:00:00;27.29999924;48.48479865
10016;2024-04-14 08:15:00;27.29999924;48.48479865
10017;2024-04-14 08:30:00;26.89999962;47.77439932
10018;2024-04-14 08:45:00;26.70000076;47.41920135
10019;2024-04-14 09:00:00;26.29999924;46.70879865
10020;2024-04-14 09:15:00;26.10000038;46.35360068
10021;2024-04-14 09:30:00;26.5;47.064
10022;2024-04-14 09:45:00;27.20000076;48.30720135
10023;2024-04-14 10:00:00;27.60000038;49.01760068
10024;2024-04-14 10:15:00;27.60000038;49.01760068
10025;2024-04-14 10:30:00;27.20000076;48.30720135
10026;2024-04-14 10:45:00;26.89999962;47.77439932
10027;2024-04-14 11:00:00;26.5;47.064
10028;2024-04-14 11:15:00;26.29999924;46.70879865
10029;2024-04-14 11:30:00;26.79999924;47.59679865
10030;2024-04-14 11:45:00;27.20000076;48.30720135
10031;2024-04-14 12:00:00;27.60000038;49.01760068
10032;2024-04-14 12:15:00;27.60000038;49.01760068
10033;2024-04-14 12:30:00;27.20000076;48.30720135
10034;2024-04-14 12:45:00;26.79999924;47.59679865
10035;2024-04-14 13:00:00;27.39999962;48.66239932
10036;2024-04-14 13:15:00;32.90000153;58.43040271
10037;2024-04-14 13:30:00;39.09999847;69.44159729
10038;2024-04-14 13:45:00;45.09999847;80.09759729
10039;2024-04-14 14:00:00;51.09999847;90.75359729
10040;2024-04-14 14:15:00;56.79999924;100.8767986
10041;2024-04-14 14:30:00;62.5;111
10042;2024-04-14 14:45:00;67.90000153;120.5904027
10043;2024-04-14 15:00:00;72.80000305;129.2928054
10044;2024-04-14 15:15:00;77.5;137.64
