nv;Datetime;MS_P;MS_Q;MS_Ep;MS_Eq
406;2024-01-05 05:45:00;149.2107993;25.3711694;35.94166355;5.339322338
407;2024-01-05 06:00:00;181.897789;32.7243754;41.38857353;7.2619431
408;2024-01-05 06:15:00;249.639234;28.90406995;53.94212788;7.703555668
409;2024-01-05 06:30:00;302.4467361;40.92479482;69.01074627;8.728608095
410;2024-01-05 06:45:00;283.2222827;48.86502521;73.20862735;11.2237275
411;2024-01-05 07:00:00;280.1981998;55.31803715;70.42756031;13.0228828
412;2024-01-05 07:15:00;319.720173;53.67891583;74.9897966;13.64240608
413;2024-01-05 07:30:00;317.4925861;44.95944769;79.65159489;12.35420718
414;2024-01-05 07:45:00;336.4369823;44.43363592;81.74119606;11.17620979
415;2024-01-05 08:00:00;313.9575637;46.12205669;81.29931825;11.31907548
416;2024-01-05 08:15:00;318.6261677;49.07176454;79.07296643;11.89922765
417;2024-01-05 08:30:00;355.369445;46.88754786;84.2494516;11.99491405
418;2024-01-05 08:45:00;373.1569908;56.30632743;91.06580448;12.89923441
419;2024-01-05 09:00:00;358.296956;56.04838841;91.43174335;14.04825068
420;2024-01-05 09:15:00;318.2084769;52.05073042;84.56317912;13.73602462
421;2024-01-05 09:30:00;288.7116124;55.52320479;75.86501116;13.55219465
422;2024-01-05 09:45:00;295.4667915;48.75865856;73.02230049;13.03523292
423;2024-01-05 10:00:00;313.9009986;49.00077947;76.17097377;12.21992975
424;2024-01-05 10:15:00;303.0474685;55.98987831;77.11855839;13.12383222
425;2024-01-05 10:30:00;275.3873643;57.08807828;72.30435411;14.13474457
426;2024-01-05 10:45:00;280.1006674;60.14853498;69.43600396;14.65457666
427;2024-01-05 11:00:00;302.2725303;61.41940273;72.79664971;15.19599221
428;2024-01-05 11:15:00;256.5928878;46.9623175;69.85817726;13.5478589
429;2024-01-05 11:30:00;313.9022357;53.56879752;71.31189044;12.56638938
430;2024-01-05 11:45:00;338.5185769;59.13525105;81.55260157;14.08800607
431;2024-01-05 12:00:00;367.4815472;66.42018154;88.25001552;15.69442907
432;2024-01-05 12:15:00;360.1410293;59.15632567;90.95282207;15.6970634
433;2024-01-05 12:30:00;350.7721969;59.53932977;88.86415328;14.83695693
434;2024-01-05 12:45:00;354.6546588;63.76517102;88.17835696;15.4130626
435;2024-01-05 13:00:00;306.2335731;59.8133631;82.61102898;15.44731676
436;2024-01-05 13:15:00;326.8843639;60.21585038;79.13974212;15.00365169
437;2024-01-05 13:30:00;324.6496845;63.1540297;81.44175605;15.42123501
438;2024-01-05 13:45:00;314.9520277;56.22836903;79.95021402;14.92279984
439;2024-01-05 14:00:00;360.290606;38.53437845;84.40532921;11.84534344
440;2024-01-05 14:15:00;326.2932632;39.00572823;85.82298365;9.692513336
441;2024-01-05 14:30:00;288.706611;42.79683033;76.87498428;10.22531982
442;2024-01-05 14:45:00;319.2117986;39.83563516;75.9898012;10.32905819
443;2024-01-05 15:00:00;350.0800967;38.18922681;83.66148691;9.753107746
444;2024-01-05 15:15:00;272.1186751;35.14279937;77.77484647;9.166503272
445;2024-01-05 15:30:00;245.1436908;28.29211924;64.65779574;7.914893428
446;2024-01-05 15:45:00;220.4912847;26.42680736;58.20437194;6.843287584
447;2024-01-05 16:00:00;235.6835109;30.22042946;57.02184944;7.080904602
448;2024-01-05 16:15:00;177.699757;21.15400367;51.67290848;6.406595058
449;2024-01-05 16:30:00;190.872969;34.06493387;46.07159075;6.941342004
450;2024-01-05 16:45:00;182.4307756;38.13137167;46.66296808;8.751112757
451;2024-01-05 17:00:00;196.8611405;38.33677208;47.4114895;9.55851797
452;2024-01-05 17:15:00;181.2536339;39.54268823;47.26434679;9.711492522
453;2024-01-05 17:30:00;166.7648994;37.68123808;43.50231666;9.652990789
454;2024-01-05 17:45:00;178.8946477;34.89516677;43.20744339;9.072050607
455;2024-01-05 18:00:00;190.5070309;38.66495617;46.17520983;9.195015368
456;2024-01-05 18:15:00;218.8598837;37.47253384;51.17086433;9.517186252
457;2024-01-05 18:30:00;208.9990708;34.52152161;53.48236932;8.999256932
458;2024-01-05 18:45:00;203.8943691;30.8730217;51.61167999;8.174317914
459;2024-01-05 19:00:00;208.848733;38.62106852;51.59288776;8.686761277
460;2024-01-05 19:15:00;192.2680187;35.77047447;50.13959397;9.298942873
461;2024-01-05 19:30:00;220.3582257;39.51980261;51.57828055;9.411284634
462;2024-01-05 19:45:00;215.9147162;40.07334093;54.53411774;9.949142942
463;2024-01-05 20:00:00;214.1460713;29.82220939;53.75759844;8.73694379
464;2024-01-05 20:15:00;233.487529;30.25841109;55.95420004;7.51007756
465;2024-01-05 20:30:00;206.6496937;31.03628751;55.01715284;7.661837324
466;2024-01-05 20:45:00;181.827616;32.74070578;48.55966371;7.972124161
467;2024-01-05 21:00:00;175.9237188;34.15722508;44.71891684;8.362241357
468;2024-01-05 21:15:00;186.383214;38.87838413;45.2883666;9.129451151
469;2024-01-05 21:30:00;172.8182159;41.15054403;44.90017874;10.00361602
470;2024-01-05 21:45:00;191.3669278;43.81714879;45.52314297;10.6209616
471;2024-01-05 22:00:00;199.3431405;36.27530773;48.83875854;10.01155707
472;2024-01-05 22:15:00;164.1255899;34.15662346;45.4335913;8.803991399
473;2024-01-05 22:30:00;146.3151619;38.64060809;38.80509398;9.099653943
474;2024-01-05 22:45:00;163.0584118;40.64921966;38.67169672;9.911228468
475;2024-01-05 23:00:00;167.1186581;39.32994006;41.27213374;9.997394965
476;2024-01-05 23:15:00;150.625219;34.49877285;39.71798464;9.228006144
477;2024-01-05 23:30:00;137.3673151;30.87981235;35.99906676;8.169380538
478;2024-01-05 23:45:00;144.0406181;31.48947151;35.17599165;7.796160482
479;2024-01-06 00:00:00;139.8139683;32.48753577;35.48182331;7.99712591
480;2024-01-06 00:15:00;125.221394;30.47823587;33.12942029;7.687208001
481;2024-01-06 00:30:00;115.8854237;29.19297958;30.13835221;7.286696412
482;2024-01-06 00:45:00;125.8224191;28.28936294;30.21348035;7.185292815
483;2024-01-06 01:00:00;154.0257968;30.12923335;34.98102699;7.303573608
484;2024-01-06 01:15:00;144.1701908;30.59929977;37.27449844;7.59106664
485;2024-01-06 01:30:00;127.180184;27.29987577;33.91879684;7.293786855
486;2024-01-06 01:45:00;123.3554552;27.43667821;31.3169549;6.788109345
487;2024-01-06 02:00:00;127.838559;23.98128043;31.39925178;6.463229736
488;2024-01-06 02:15:00;126.3511361;26.02791088;31.77371189;6.252729598
489;2024-01-06 02:30:00;129.4830514;32.17211412;31.97927344;7.273922236
490;2024-01-06 02:45:00;138.8550735;30.48555563;33.54226561;7.832143572
491;2024-01-06 03:00:00;122.6051418;30.95607453;32.68252691;7.702430021
492;2024-01-06 03:15:00;118.9343299;31.96848633;30.19243396;7.913798191
493;2024-01-06 03:30:00;119.0751856;24.67087971;29.75118943;7.109747515
494;2024-01-06 03:45:00;126.678032;22.42137426;30.71915219;5.888424583
495;2024-01-06 04:00:00;121.120632;31.08020888;30.974833;6.687697893
496;2024-01-06 04:15:00;142.1014496;30.68188716;32.90276021;7.723414893
497;2024-01-06 04:30:00;129.8718396;18.54957118;33.99666115;6.153932293
498;2024-01-06 04:45:00;101.0253515;17.29508973;28.86214888;4.480582614
499;2024-01-06 05:00:00;92.98267857;17.71127512;24.25100376;4.375795606
500;2024-01-06 05:15:00;119.3014812;20.90461891;26.53551998;4.826986753
501;2024-01-06 05:30:00;140.4224164;14.17941629;32.4654872;4.3855044
502;2024-01-06 05:45:00;124.2832185;14.538231;33.08820436;3.589691122
503;2024-01-06 06:00:00;110.6957445;23.67016609;29.37237038;4.775567053
504;2024-01-06 06:15:00;100.834651;22.72346681;26.44129944;5.76675109
505;2024-01-06 06:30:00;116.7954891;32.26027837;27.20376751;6.876787914
506;2024-01-06 06:45:00;98.00906221;35.93015846;26.85056891;8.523804604
507;2024-01-06 07:00:00;104.2706741;35.60311949;25.28496704;8.941659743
508;2024-01-06 07:15:00;125.4514243;36.38706319;28.7152623;9.006076853
509;2024-01-06 07:30:00;133.3160687;36.17345592;32.34593662;9.066150867
510;2024-01-06 07:45:00;131.4035334;37.63106283;33.08995026;9.219040835
511;2024-01-06 08:00:00;125.8196781;38.51407757;32.15290145;9.51814255
512;2024-01-06 08:15:00;131.0615361;36.75845373;32.11015177;9.408479518
513;2024-01-06 08:30:00;127.5671986;36.57734622;32.32859183;9.166974993
514;2024-01-06 08:45:00;115.7317443;31.27376409;30.41236786;8.477682105
515;2024-01-06 09:00:00;102.3494439;26.3035508;27.26014852;7.197164361
516;2024-01-06 09:15:00;122.2731951;31.48124054;28.07782987;7.223098917
517;2024-01-06 09:30:00;98.22004002;26.99861521;27.56165439;7.348009049
518;2024-01-06 09:45:00;105.1178068;37.01949517;25.41723085;8.002263797
519;2024-01-06 10:00:00;103.2759079;32.44000853;26.04921434;8.682437962
520;2024-01-06 10:15:00;102.9967297;23.78771661;25.7840797;7.02845052
521;2024-01-06 10:30:00;112.3420858;25.26689303;26.91735194;6.130278206
522;2024-01-06 10:45:00;103.1979084;23.66688443;26.94039132;6.07795557
523;2024-01-06 11:00:00;118.0529631;33.78417388;27.65635894;7.165722169
524;2024-01-06 11:15:00;110.8987325;36.85410346;28.61896194;8.829784668
525;2024-01-06 11:30:00;101.3327367;37.50394272;26.52893364;9.294755773
526;2024-01-06 11:45:00;92.77115341;37.00686254;24.26298626;9.158171926
527;2024-01-06 12:00:00;92.12603966;36.51724963;23.11214913;8.980030778
528;2024-01-06 12:15:00;102.3028423;34.93004126;24.30361024;8.930911361
529;2024-01-06 12:30:00;115.8632847;40.23020185;27.27076587;9.395030388
530;2024-01-06 12:45:00;105.5941722;39.33460564;27.68218212;9.945600936
531;2024-01-06 13:00:00;73.78602003;29.64588686;22.42252403;8.622561563
532;2024-01-06 13:15:00;81.37749499;25.23248332;19.39543938;6.859796272
533;2024-01-06 13:30:00;70.0148381;26.9550024;18.92404164;6.523435715
534;2024-01-06 13:45:00;69.10071865;27.3342771;17.38727256;6.786159938
535;2024-01-06 14:00:00;69.41030483;22.37802476;17.31387794;6.214037732
536;2024-01-06 14:15:00;76.76013569;25.49270349;18.27130506;5.98384103
537;2024-01-06 14:30:00;87.5906591;35.47710836;20.54384935;7.621226481
538;2024-01-06 14:45:00;90.01069458;34.26309146;22.20016921;8.717524977
539;2024-01-06 15:00:00;100.0187619;34.1167157;23.75368206;8.547475895
540;2024-01-06 15:15:00;89.79334005;35.2504383;23.72651275;8.67089425
541;2024-01-06 15:30:00;85.55879157;33.7834383;21.91901645;8.629234575
542;2024-01-06 15:45:00;107.1029425;35.03857618;24.08271676;8.60275181
543;2024-01-06 16:00:00;115.850668;33.8829672;27.86920132;8.615173992
544;2024-01-06 16:15:00;87.16057274;27.7422808;25.3764051;7.696682733
545;2024-01-06 16:30:00;83.8144437;27.29158412;21.37187705;6.879233116
546;2024-01-06 16:45:00;111.8724426;32.89642943;24.46086079;7.523501694
547;2024-01-06 17:00:00;113.8928547;33.63065405;28.22066217;8.315885435
548;2024-01-06 17:15:00;106.3943167;34.64182286;27.53589643;8.534059614
549;2024-01-06 17:30:00;99.17727941;34.80823985;25.69644952;8.681257839
550;2024-01-06 17:45:00;103.1200532;34.28251427;25.28716658;8.636344265
551;2024-01-06 18:00:00;111.2567899;35.16770733;26.79710539;8.6812777
552;2024-01-06 18:15:00;96.75754459;31.56649683;26.00179181;8.341601575
553;2024-01-06 18:30:00;117.5989797;29.96398202;26.79456554;7.696309694
554;2024-01-06 18:45:00;115.2058579;24.55567952;29.1006047;6.813061426
555;2024-01-06 19:00:00;114.899966;28.30232394;28.76322799;6.61591402
556;2024-01-06 19:15:00;115.9737816;35.76597095;28.85921846;8.004867201
557;2024-01-06 19:30:00;108.7294042;35.17120905;28.08789823;8.866240111
558;2024-01-06 19:45:00;115.0773046;35.33680746;27.9758386;8.813280181
559;2024-01-06 20:00:00;123.3495762;35.88108199;29.80336011;8.901315771
560;2024-01-06 20:15:00;112.8558734;36.23619765;29.52568121;9.014486043
561;2024-01-06 20:30:00;88.81476716;33.02894571;25.20883007;8.651733909
562;2024-01-06 20:45:00;85.0313645;30.51256796;21.73076646;7.942689209
563;2024-01-06 21:00:00;79.82589275;25.26373715;20.60715716;6.972038139
564;2024-01-06 21:15:00;78.04781917;23.96949956;19.73421399;6.154154589
565;2024-01-06 21:30:00;87.51383228;27.11213611;20.69520643;6.385204459
566;2024-01-06 21:45:00;112.3177586;29.21187125;24.97894886;7.040500921
567;2024-01-06 22:00:00;101.59018;24.92900175;26.73849232;6.767397067
568;2024-01-06 22:15:00;54.18956155;1.615196375;19.47246769;3.298934714
569;2024-01-06 22:30:00;60.42199116;2.383558807;14.32644409;0.500547485
570;2024-01-06 22:45:00;66.19212042;0.141723627;15.82676395;0.300005775
571;2024-01-06 23:00:00;49.71697184;2.670557769;14.48863653;0.017337754
572;2024-01-06 23:15:00;39.4671963;-2.294057333;11.14802102;0.000775147
573;2024-01-06 23:30:00;53.61821135;-2.426997338;11.63567596;-0.590131834
574;2024-01-06 23:45:00;49.60672492;-2.26277701;12.90311703;-0.586221793
575;2024-01-07 00:00:00;41.17994115;-2.133421859;11.34833326;-0.549771413
576;2024-01-07 00:15:00;39.74496802;-2.727393774;10.11561365;-0.597159371
577;2024-01-07 00:30:00;38.2813672;-2.997927345;9.753291903;-0.68062162
578;2024-01-07 00:45:00;27.54278676;-2.622993372;8.228019245;-0.702475143
579;2024-01-07 01:00:00;52.03477727;-2.599323345;9.947195503;-0.65278959
580;2024-01-07 01:15:00;65.94426929;-2.29253322;14.74738082;-0.607833787
581;2024-01-07 01:30:00;53.50657443;-2.527697997;14.93135547;-0.604310222
582;2024-01-07 01:45:00;58.27314395;-2.413370762;13.9724648;-0.611699233
583;2024-01-07 02:00:00;53.89383602;-2.905071335;14.0208725;-0.659062312
584;2024-01-07 02:15:00;40.1553726;-2.729534046;11.75615108;-0.708784733
585;2024-01-07 02:30:00;42.63022882;-2.525357257;10.34820018;-0.665642426
586;2024-01-07 02:45:00;54.01225146;-2.813497398;12.08031003;-0.666078285
587;2024-01-07 03:00:00;40.85973334;-2.726395885;11.8589981;-0.704366649
588;2024-01-07 03:15:00;27.53680599;-2.780558629;8.549567416;-0.715317349
589;2024-01-07 03:30:00;40.60493322;-3.046276378;8.5177174;-0.742381514
590;2024-01-07 03:45:00;30.82463979;-3.104125231;8.928696626;-0.768562518
591;2024-01-07 04:00:00;31.91540358;-3.016330796;7.842505421;-0.765057003
592;2024-01-07 04:15:00;57.14873682;-2.507530516;11.13301755;-0.690482664
593;2024-01-07 04:30:00;56.74091258;-2.487475235;14.23620618;-0.624375719
594;2024-01-07 04:45:00;59.59197141;-2.370625588;14.5416105;-0.603503434
595;2024-01-07 05:00:00;53.09608315;-2.895132654;14.08600682;-0.617602449
596;2024-01-07 05:15:00;39.87186384;-3.003123655;11.62099337;-0.735689287
597;2024-01-07 05:30:00;48.14049456;-2.791777674;11.0015448;-0.73283131
598;2024-01-07 05:45:00;47.70543749;-2.780875154;11.98074151;-0.699693228
599;2024-01-07 06:00:00;48.56922271;-2.44748072;12.03433252;-0.654444008
600;2024-01-07 06:15:00;52.80656768;1.728545984;12.6719738;-0.074074832
601;2024-01-07 06:30:00;51.24277728;3.315106126;13.00616812;0.623486307
602;2024-01-07 06:45:00;59.13535992;3.27155757;13.79726715;0.823332962
603;2024-01-07 07:00:00;52.71349902;3.175060029;13.98110737;0.813049752
604;2024-01-07 07:15:00;71.98878314;2.737402459;15.58778527;0.749115421
605;2024-01-07 07:30:00;67.23198899;2.918561236;17.40259652;0.705127029
606;2024-01-07 07:45:00;77.95674946;12.17459788;18.14859231;1.886397145
607;2024-01-07 08:00:00;80.73215388;16.08953835;19.83611292;3.535667434
608;2024-01-07 08:15:00;85.25985229;19.25253914;20.74900077;4.415251158
609;2024-01-07 08:30:00;77.93474818;19.18831037;20.39932506;4.800432419
610;2024-01-07 08:45:00;84.84466376;17.85445098;20.34742649;4.624615347
611;2024-01-07 09:00:00;82.74924045;17.96206638;20.94923803;4.4765604
612;2024-01-07 09:15:00;65.52022044;17.38411874;18.53368261;4.418259463
613;2024-01-07 09:30:00;66.69437802;13.01244613;16.52682481;3.798979772
614;2024-01-07 09:45:00;60.81732729;12.22778834;15.93896316;3.192161199
615;2024-01-07 10:00:00;42.97778167;12.26925837;12.97438862;3.058302111
616;2024-01-07 10:15:00;49.00211839;6.225016969;11.49748751;2.311784417
617;2024-01-07 10:30:00;74.50031806;5.686025928;15.43780456;1.490025863
618;2024-01-07 10:45:00;83.90391989;14.75769654;19.80052974;2.553167093
619;2024-01-07 11:00:00;104.5903922;21.29558902;23.56178902;4.502297194
620;2024-01-07 11:15:00;111.9609007;18.51774165;27.06891161;4.976666333
621;2024-01-07 11:30:00;106.8390364;23.67294576;27.34999213;5.273835926
622;2024-01-07 11:45:00;76.68824328;24.00216589;22.94090996;5.959388956
623;2024-01-07 12:00:00;95.91638405;28.82885426;21.57557842;6.602466255
624;2024-01-07 12:15:00;103.037248;28.41655468;24.86920401;7.15590118
625;2024-01-07 12:30:00;81.7820738;24.73301384;23.10241523;6.644628406
626;2024-01-07 12:45:00;71.94054429;17.97366535;19.21532726;5.339104786
627;2024-01-07 13:00:00;74.05858182;19.98781995;18.24989076;4.745185663
628;2024-01-07 13:15:00;60.18445452;18.93338664;16.78037954;4.85460269
629;2024-01-07 13:30:00;67.57564286;19.98082327;15.97001217;4.864276238
630;2024-01-07 13:45:00;75.3335327;16.96030227;17.86364694;4.617640692
631;2024-01-07 14:00:00;46.63095728;0.904800057;15.24556125;2.235165208
632;2024-01-07 14:15:00;55.07107372;-0.901096922;12.71275388;-0.020131
633;2024-01-07 14:30:00;72.35633223;3.572651413;15.92842574;0.04904089
634;2024-01-07 14:45:00;58.396867;3.447604842;16.3441499;0.877532032
635;2024-01-07 15:00:00;65.32754817;2.44184421;15.4655519;0.73103299
636;2024-01-07 15:15:00;50.74413991;-2.957420497;14.50896101;-0.061213173
637;2024-01-07 15:30:00;43.44004448;-3.837053732;11.77302305;-0.849309279
638;2024-01-07 15:45:00;55.55394629;-3.997205463;12.37424885;-0.979282399
639;2024-01-07 16:00:00;50.33587892;-2.307905379;13.23622815;-0.789033304
640;2024-01-07 16:15:00;46.76562336;0.631764155;12.13768779;-0.166993531
641;2024-01-07 16:30:00;58.40130936;2.964510062;13.14586659;0.449380375
642;2024-01-07 16:45:00;56.96926189;3.026554011;14.42132141;0.752402253
643;2024-01-07 17:00:00;60.58559025;2.739740089;14.69435652;0.721890512
644;2024-01-07 17:15:00;74.4654534;3.272576048;16.88138046;0.756507161
645;2024-01-07 17:30:00;66.93820722;2.494895851;17.67545758;0.722224499
646;2024-01-07 17:45:00;57.42312941;0;15.54516708;0.311861981
647;2024-01-07 18:00:00;57.27072007;0;14.33673119;0
648;2024-01-07 18:15:00;49.8648677;0;13.39194847;0
649;2024-01-07 18:30:00;54.88663671;0;13.09393805;0
650;2024-01-07 18:45:00;56.79060712;0;13.95965548;0
651;2024-01-07 19:00:00;59.80657992;0;14.57464838;0
652;2024-01-07 19:15:00;74.08536712;0;16.73649338;0
653;2024-01-07 19:30:00;78.05207245;0;19.01717995;0
654;2024-01-07 19:45:00;96.03352489;0;21.76069967;0
655;2024-01-07 20:00:00;82.95694013;0;22.37380813;0
656;2024-01-07 20:15:00;78.17389966;0;20.14135497;0
657;2024-01-07 20:30:00;58.95293863;0;17.14085479;0
658;2024-01-07 20:45:00;48.27261018;0;13.4031936;0
659;2024-01-07 21:00:00;58.86605274;0;13.39233287;0
660;2024-01-07 21:15:00;54.19210782;0;14.13227007;0
661;2024-01-07 21:30:00;64.08857218;0;14.785085;0
662;2024-01-07 21:45:00;56.83187655;0;15.11505609;0
663;2024-01-07 22:00:00;60.74760542;0;14.69743525;0
664;2024-01-07 22:15:00;74.23351848;0;16.87264049;0
665;2024-01-07 22:30:00;71.19559656;0;18.17863938;0
666;2024-01-07 22:45:00;58.65834835;0;16.23174311;0
667;2024-01-07 23:00:00;55.74165667;0;14.30000063;0
668;2024-01-07 23:15:00;60.05622877;0;14.47473568;0
669;2024-01-07 23:30:00;48.6556595;0;13.58898603;0
670;2024-01-07 23:45:00;51.04281345;0;12.46230912;0
671;2024-01-08 00:00:00;59.98828513;0;13.87888732;0
672;2024-01-08 00:15:00;56.87053985;0;14.60735312;0
673;2024-01-08 00:30:00;56.04563476;0;14.11452183;0
674;2024-01-08 00:45:00;71.24548749;0;15.91139028;0
675;2024-01-08 01:00:00;69.84104931;0;17.6358171;0
676;2024-01-08 01:15:00;60.70090574;0;16.31774438;0
677;2024-01-08 01:30:00;59.92429397;0;15.07814996;0
678;2024-01-08 01:45:00;57.69260051;0;14.70211181;0
679;2024-01-08 02:00:00;48.90505369;0;13.32470678;0
680;2024-01-08 02:15:00;49.44995664;0;12.29437629;0
681;2024-01-08 02:30:00;59.21213597;0;13.58276158;0
682;2024-01-08 02:45:00;56.7099169;0;14.49025661;0
683;2024-01-08 03:00:00;76.87799081;0;16.69848846;0
684;2024-01-08 03:15:00;86.96838599;0;20.4807971;0
685;2024-01-08 03:30:00;74.73688835;0;20.21315929;0
686;2024-01-08 03:45:00;82.04509869;0;19.59774838;0
687;2024-01-08 04:00:00;70.23534248;0;19.03505515;0
688;2024-01-08 04:15:00;53.18944663;0;15.42809864;0
689;2024-01-08 04:30:00;55.70744767;0;13.61211179;0
690;2024-01-08 04:45:00;66.35965391;0;15.2583877;0
691;2024-01-08 05:00:00;68.8934265;0;16.90663505;0
692;2024-01-08 05:15:00;81.8439806;0;18.84217589;0
693;2024-01-08 05:30:00;83.48331987;0;20.66591256;0
694;2024-01-08 05:45:00;85.80634429;0;21.16120802;0
695;2024-01-08 06:00:00;216.2057515;0;37.75151197;0
696;2024-01-08 06:15:00;313.63511;0;66.23010768;0
697;2024-01-08 06:30:00;321.4799747;0;79.38938559;0
698;2024-01-08 06:45:00;326.4782526;0;80.99477841;0
699;2024-01-08 07:00:00;340.3603191;0;83.35482145;0
700;2024-01-08 07:15:00;347.2995181;0;85.95747964;0
701;2024-01-08 07:30:00;374.8119757;0;90.26393672;0
702;2024-01-08 07:45:00;403.7662083;0;97.322273;0
703;2024-01-08 08:00:00;433.6834389;0;104.6812059;0
704;2024-01-08 08:15:00;442.9596663;0;109.5803882;0
705;2024-01-08 08:30:00;449.5873672;0;111.5683792;0
706;2024-01-08 08:45:00;434.4294017;0;110.5020961;0
707;2024-01-08 09:00:00;416.1246988;0;106.3192626;0
708;2024-01-08 09:15:00;396.6615218;0;101.5982776;0
709;2024-01-08 09:30:00;396.3594298;0;99.12761895;0
710;2024-01-08 09:45:00;380.8702051;0;97.15370436;0
711;2024-01-08 10:00:00;353.0657554;0;91.74199507;0
712;2024-01-08 10:15:00;357.159623;0;88.77643136;0
713;2024-01-08 10:30:00;359.9641372;0;89.64047002;0
714;2024-01-08 10:45:00;358.6612755;0;89.82817659;0
715;2024-01-08 11:00:00;355.4854439;0;89.26833993;0
